,Asset A,Asset B
0,1.0,2.0
1,0.9970000946483248,2.0
2,1.0035632777653525,2.0
3,0.9913987698021924,1.995158887905938
4,0.9951838022341218,2.0047642416771083
5,0.9972233750803123,2.0111401597245195
6,0.9933575103245009,2.005763607109455
7,1.0023441124725034,1.9977080038974744
8,1.0108904990825562,2.015696503075252
9,1.0056906035458997,2.003953055958509
10,1.01702819984959,1.9837323475867703
11,1.0162280673530033,1.9355939542168001
12,1.0227975303787207,1.9228530464132638
13,1.0128825476944612,1.9129330198927357
14,1.0036331350006116,1.871558682578232
15,1.016397360468211,1.8529523830028423
16,1.0238668310565258,1.8440250435616927
17,1.0203192405468673,1.834717295630746
18,1.0125549078696237,1.8342682374433463
19,1.0147896074269183,1.8459312829266386
20,1.013344823991887,1.8380637650940785
21,1.012552997911487,1.8556000726172936
22,1.0000563598085168,1.8720330388230022
23,0.9826982840026004,1.882087748186508
24,0.9805528710214919,1.8951376899157273
25,0.9728565309461794,1.904506236885811
26,0.9600516868100633,1.9079019200704601
27,0.959456632260851,1.9147597601202282
28,0.9606703597440267,1.9390133555138562
29,0.956194921146856,1.9460738367130375
30,0.9624409093182602,1.9215048425957282
31,0.9662824749084831,1.9440810827921358
32,0.9746047747153784,1.9588206035788474
33,0.9688156008263258,1.985039965551774
34,0.9674542925758854,2.012653540510315
35,0.9619144246111031,2.0267112185419087
36,0.9741132776934833,2.051181701862493
37,0.9795271686865324,2.0292125289861356
38,0.9836134072204795,2.019515781981651
39,0.9718379977639643,2.0274748909404665
40,0.9699111518626301,1.9987300598828237
41,0.9739704745987493,1.9963626059979172
42,0.9753820027645476,2.007924266992525
43,0.9746266519323032,1.998387206947763
44,0.9766702776644979,1.9813889822038757
45,0.9623660618947258,1.9682921147150667
46,0.9569836436720567,1.9688278468299654
47,0.9694233256210236,1.982273243802625
48,0.969033919111164,1.9946078819768358
49,0.9716799974139568,1.98583157366391
50,0.9819703479076902,1.9750150784002343
51,0.9651829783971649,1.9616235933613964
52,0.9804217974819281,1.9889739974137433
53,0.9816194419024932,1.9107954383690438
54,0.9814951567728326,1.892774135316793
55,0.9854795140055026,1.906572728165041
56,1.0015263005988269,1.9089560736016238
57,1.001036354754687,1.86031847871632
58,1.0060697562356082,1.8543366696594552
59,1.0150658564682624,1.8676374286662298
60,1.0165464689156072,1.9135571617805833
61,1.0285199728352956,1.9263019833352844
62,1.030721091546435,1.930912381418603
63,1.039387619774233,1.9649374517591542
64,1.0180799618035121,1.9762075883435417
65,1.0142907134991912,1.9636304450261566
66,1.0176664788804748,1.9611115288468495
67,1.0175546661091242,1.97078118787919
68,1.008950142861246,1.960813535194241
69,0.9927406343841471,1.969805246878675
70,0.9976202172017031,1.9627837819243694
71,0.9929977320637217,1.9667265875695548
72,1.0079328231912787,1.9280550410086361
73,1.0141826714028142,1.9385916000551036
74,1.0096209171444572,1.9492274229816646
75,1.0090491634956629,1.9523225023918482
76,1.0029047926468417,1.9681321539213803
77,0.9945883310696216,1.960895598728941
78,0.9883502033690607,1.9796547713222066
79,1.0023420304089576,1.9876920636053146
80,0.9994277057039404,1.9914296503532758
81,1.003160332249221,1.9921997376745633
82,1.0130506055241855,2.0111839928288537
83,1.0194040267427333,1.9983539909001031
84,1.01160448072235,1.9891483213913639
85,1.0024038563487658,1.9747214077333533
86,0.9854237661638975,1.97110246400798
87,0.978920603165586,1.9951352880614024
88,0.9714245834138746,1.9941446155845752
89,0.9715615880773407,1.981959167268991
90,0.9689561296681622,2.000857571424552
91,0.9889811382321427,1.9736001650369144
92,0.9820684349868641,1.9718471013869914
93,0.9828671220147621,1.9680515241135317
94,0.9864379874069977,1.9665996196554718
95,0.987904669212797,1.9541268972126822
96,0.9728801900870355,1.9543287811449312
97,0.9812411303504806,1.9439326264643648
98,0.9896224598077247,1.9560988769813281
99,0.9934642423714606,1.9656456546447079
100,0.9838685545455481,1.9901436422036949
101,0.9791562523694258,1.997789781261663
102,0.9721706190408754,1.999882499909137
103,0.9758060995519334,1.9864071354559942
104,0.9846740561215271,1.9793430023054026
105,0.9672804870516811,1.9786266913590282
106,0.9851615635108788,1.972630535423495
107,0.9770890384111887,1.9687210266272037
108,0.9895828332768661,1.9555594257514177
109,0.9896694291670629,1.9283173720185391
110,0.9885322596185613,1.8847099522546524
111,0.9951443511006401,1.8623337155128312
112,0.9930055533482942,1.8796075680918742
113,0.9931182542618068,1.8599893144003186
114,0.997558007248257,1.8270394151271685
115,0.9965903407506432,1.8048998037662243
116,0.9863940050974793,1.7976376565227696
117,0.9760467372358921,1.7947081805423384
118,0.9767587904462739,1.8324590931118232
119,0.9735175340437918,1.8291831570371457
120,0.9785352581913467,1.858580629370491
121,0.9736640580908918,1.876272737080496
122,0.9721252479997323,1.8552211666125242
123,0.966039365056268,1.847395241464342
124,0.9737051302452577,1.8451937452286458
125,0.9968514099643709,1.8570948318401994
126,1.0110680436881967,1.8499892723053688
127,1.0038932178167232,1.8386416237648244
128,1.0085927465684643,1.8234272107470972
129,1.0048679985202853,1.818424636713215
130,1.0238437295009961,1.8505572762365206
131,0.9985676171025208,1.8504089705563815
132,1.0126091367288792,1.861444148491725
133,1.0281711983601725,1.8649856068398807
134,1.0103775085725655,1.8747026275291934
135,1.0142116857483303,1.9042747210279807
136,1.018586841602999,1.8916388903136345
137,1.0318481342009864,1.8690081623696648
138,1.0312656921573364,1.884067730707815
139,1.0385866031864612,1.887484309416887
140,1.0297211530668242,1.8581927729614687
141,1.0235741978795727,1.8570989252090793
142,1.014813958842878,1.8629102113715836
143,1.0267878236070886,1.8432283585244467
144,1.026028549856724,1.8330616228146197
145,1.0210467820872793,1.84486198623734
146,1.010584789473196,1.823516769433014
147,1.0120697711732078,1.7913819282699601
148,1.0094169273102094,1.8022624191478724
149,0.9898235344117869,1.7945589926355567
150,0.9861422675502151,1.7795979843464935
151,0.9964444737593162,1.797826243634578
152,0.9848137766315278,1.7982141472300275
153,0.9824173467105931,1.7969222327616536
154,0.9762968890528424,1.799763098965297
155,0.9730833590491335,1.8087893195708242
156,0.9639245067866778,1.8155382486693623
157,0.9658665049393348,1.8237272981578294
158,0.9603347264168131,1.8162888344504893
159,0.9625193705348397,1.7887985760518736
160,0.9788973823964865,1.7868423474837818
161,0.9835189761569684,1.7720064148855599
162,0.9989932404871668,1.7610229519459466
163,0.9957169103700413,1.7670207602779702
164,0.9889569903531672,1.7826949668300398
165,0.9995978794953654,1.794237747445879
166,0.9798685569493394,1.781695410685426
167,0.9852498409693373,1.7701983434150896
168,0.9810420642225538,1.7700817581233523
169,0.9841802359359766,1.7831469197306475
170,0.977198628498554,1.7881420538772905
171,0.9778643019667403,1.7822271208375984
172,0.9653857577602319,1.7933219795980522
173,0.9683869255451126,1.7793901467157573
174,0.9624427814850057,1.7606286079015623
175,0.9556480697423981,1.7639685792811048
176,0.9624097897808526,1.7392341511636344
177,0.9732806715331684,1.7258888809394142
178,0.9769114070334701,1.7137642258796681
179,0.9747383075793107,1.6979755593221046
180,0.9947673287516192,1.6722298483162563
181,1.0089415309109249,1.6765935853815663
182,1.0074934238967752,1.6618870011738358
183,0.996358998888164,1.6710669202565704
184,0.9942524252429643,1.6640795507070425
185,0.9929365156588458,1.6399370804986515
186,0.9814956704276313,1.636037679872152
187,0.9788168411151585,1.6487641811607736
188,0.9794803544901153,1.6272680614232644
189,0.9776962568677252,1.5937879659334206
190,0.9773593313755625,1.5694567606431762
191,0.977911482240797,1.5444936914669096
192,0.979205416505565,1.5291857729248675
193,0.9721679231586926,1.5089351926624401
194,0.9590369691923735,1.4547523553114394
195,0.9384750933853846,1.4439389227286974
196,0.9348711338172875,1.5431876649274048
197,0.9414186101540108,1.5719904549758505
198,0.9354867698652056,1.6141712647920408
199,0.9535646221418412,1.654964826065996
200,0.9441905634840144,1.6826364496839825
201,0.9647398103387473,1.694360765044152
202,0.9697774676853121,1.7087808134208213
203,0.9563685854672594,1.7320770365239624
204,0.9471939811828569,1.705416263344998
205,0.9472363491718924,1.6814479370047843
206,0.9583804279448385,1.70252365998125
207,0.960597536055414,1.7153372953263268
208,0.9643185047563312,1.7090436043698944
209,0.9563323387156281,1.7073251709319002
210,0.9626280791188725,1.7303656875443627
211,0.9886640501517918,1.73510110234899
212,0.9807695116743926,1.7361063273907424
213,0.9994065855134746,1.7585876973501449
214,1.0001096671546812,1.7756866826150213
215,1.0126561895608008,1.7630663698892715
216,1.0014971362976126,1.7678344966252673
217,0.9859676068286439,1.7770524450064829
218,0.9815497678485026,1.779793947559899
219,0.9766037965025162,1.7577037110092137
220,0.97241068436606,1.764875597415028
221,0.970499124953368,1.7423396779894929
222,0.9807011305325856,1.715908120589527
223,0.9752926377748451,1.722192319819029
224,0.9701280809962235,1.7049790306299382
225,0.9712092493892006,1.6849203925061642
226,0.9805180432650523,1.6947351015028798
227,0.9720632224073351,1.6728811325863024
228,0.9727794218362229,1.654953428252659
229,0.9696913349572521,1.6675791982470574
230,0.9690670944907466,1.6597621737684665
231,0.9907591205105293,1.639251583733578
232,0.9866900937685484,1.6180244283375966
233,0.9939486005174474,1.612701470883871
234,0.9901840156399644,1.5499920224743486
235,0.990515720615798,1.5279256251914444
236,1.0124161898015185,1.517346437111883
237,1.0174329571099157,1.495609892809339
238,1.031869333235173,1.4602036684332687
239,1.0230718357610855,1.4359555155576444
240,1.0254812334552477,1.3964150156701995
241,1.011854313088292,1.3605415370050844
242,0.9991949634226298,1.358489811055299
243,0.996529254712526,1.3677186366166094
244,1.0019836968461777,1.3671288117862022
